ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability,Medium,,,
medium,low,45939.68916,medium,333.7757766,374.18184,10.63423012,97.08705976,high,0,high,,,
high,low,24000.52314,medium,333.7757766,600.937203,16.30779009,55.58614173,high,0,medium,,,
medium,low,24036.59383,medium,345.5604812,423.9783892,11.86324832,65.79168659,high,0,medium,,,
medium,low,16515.67039,medium,373.872785,360.1844731,20.4839023,73.48898065,medium,0,low,,,
medium,medium,34702.41785,high,333.7757766,399.9483325,13.79786968,63.4634088,medium,0,medium,,,
high,low,26744.30174,high,342.936881,388.941163,14.15147307,73.18701323,high,0,medium,,,
medium,low,36343.40706,medium,367.3285417,451.0127884,16.3599511,62.36823392,high,0,medium,,,
medium,low,21051.25691,high,363.4727979,474.7817344,15.90527043,50.80782512,medium,0,medium,,,
medium,medium,37174.00541,high,330.8589265,558.108549,14.33780438,81.76977525,medium,0,medium,,,
medium,medium,27859.74831,high,322.4335918,393.3886033,10.58333615,58.80146948,medium,0,medium,,,
high,low,37200.24206,medium,332.0179353,568.0789802,15.66169229,28.77061884,high,0,medium,,,
medium,low,22523.43357,medium,362.5234159,471.4843946,10.69258799,45.00201442,high,0,medium,,,
medium,low,16351.22629,high,355.0872579,379.5077385,18.24071162,65.69423039,high,0,low,,,
medium,medium,13593.60002,high,333.7757766,498.8039169,9.583323113,37.61648538,high,0,low,,,
high,low,32595.12024,high,365.4072222,369.1983343,16.99633028,66.39629295,medium,0,medium,,,
high,low,28508.21693,medium,309.3294235,401.0637637,13.24332928,81.19771043,medium,0,medium,,,
medium,low,8524.874646,medium,347.0410203,544.8574806,17.70683826,84.38819143,high,0,low,,,
medium,medium,11610.20795,high,306.2391799,485.0984831,17.07526259,58.10825856,high,0,low,,,
medium,low,23688.20522,medium,305.2215636,451.605924,14.66556053,71.71077868,high,0,medium,,,
medium,low,21776.17017,medium,349.2406145,355.2844423,17.16196607,42.11525693,medium,0,medium,,,
medium,low,16559.87726,medium,333.7757766,480.308581,20.60640864,76.62148876,high,0,low,,,
medium,medium,16078.45939,medium,333.7757766,446.3864036,20.92695018,52.21897874,high,0,low,,,
medium,medium,16616.51662,high,333.4451998,373.9201602,16.52049596,64.69669078,medium,0,low,,,
low,low,37215.22684,high,383.2391383,357.4707042,13.12594167,61.86457965,medium,0,medium,,,
medium,low,26955.33018,high,333.7757766,359.506553,15.0894408,56.46343393,medium,0,medium,,,
medium,medium,19789.63608,medium,266.1099928,429.350268,11.85446068,71.16535216,medium,0,medium,,,
high,low,22337.44839,medium,333.7757766,327.6586444,16.29668848,46.67248259,high,0,medium,,,
medium,low,26845.66101,medium,304.9664881,210.319182,17.92578239,62.84667263,medium,0,medium,,,
high,low,21111.6641,medium,317.1505445,419.3955691,17.11544677,60.25157823,medium,0,medium,,,
medium,medium,21217.1586,high,341.8956361,381.4403882,19.52731893,58.29394504,medium,0,medium,,,
medium,low,20287.35977,medium,374.0183114,357.7110601,13.27889595,72.69549914,medium,0,medium,,,
medium,medium,18664.8443,high,333.7757766,399.883388,12.74821674,66.39629295,high,0,low,,,
medium,low,14884.33996,medium,375.619186,400.1553243,20.18959951,68.68869382,medium,0,low,,,
medium,low,6874.586016,medium,337.2671775,482.5982702,10.66349163,78.7635917,medium,0,low,,,
high,medium,32898.74937,high,333.7757766,416.8991601,14.61876666,68.90294499,medium,0,medium,,,
high,medium,35455.70961,medium,310.7162936,395.6985382,17.06138947,44.27337877,medium,0,medium,,,
low,low,9583.710441,high,335.2793762,539.4646482,9.852784882,64.72133077,medium,0,low,,,
high,medium,46718.55597,medium,338.9992737,336.2797071,14.31941121,62.15668614,high,0,high,,,
medium,low,25661.36054,medium,327.5578499,354.1744375,12.54887108,70.52597177,medium,0,medium,,,
medium,low,37033.15209,medium,324.7581837,332.956298,15.16457414,79.26457469,high,0,medium,,,
medium,medium,17150.10055,high,296.8210343,482.8469391,14.14225093,69.10401166,medium,0,low,,,
high,medium,17180.18818,high,349.9232292,393.1864462,15.47487594,66.03031726,high,0,low,,,
high,medium,26551.3701,high,320.5559945,456.4264885,12.59999831,77.33013702,medium,0,medium,,,
medium,medium,15570.14232,medium,333.0524907,269.3446352,18.0824904,89.81605745,medium,0,low,,,
medium,medium,1372.091043,high,387.6863877,389.6382279,12.29875322,49.45204624,medium,0,low,,,
high,medium,44184.23046,medium,313.1270814,521.7741145,13.78042674,69.87048424,medium,0,high,,,
low,low,21226.66555,low,302.8198226,427.1137557,16.0869495,68.20087712,medium,0,medium,,,
medium,medium,29339.92927,high,321.1604634,521.8355248,13.14044719,68.2520667,high,0,medium,,,
medium,low,19743.14842,medium,341.6377735,273.4468382,12.75811532,59.45669089,high,0,medium,,,
medium,low,24682.12455,medium,323.7286632,477.8546873,15.05606409,66.39629295,medium,0,medium,,,
medium,medium,15228.91291,high,333.7757766,553.0576632,17.73037119,60.59843161,high,0,low,,,
medium,low,36505.52426,medium,324.6592334,524.9097809,16.61424751,84.29970287,medium,0,medium,,,
medium,low,15597.64088,medium,331.0302515,481.7375593,14.04948264,70.58636048,medium,0,low,,,
high,medium,36269.70132,high,333.7757766,367.8975629,12.86399234,18.10122217,medium,0,medium,,,
medium,medium,28338.66404,high,319.9129388,463.2969139,16.98166011,80.26935417,medium,0,medium,,,
medium,low,28234.90686,medium,333.7757766,383.1245035,18.09454383,44.13646887,medium,0,medium,,,
medium,medium,12732.88824,medium,314.1313174,552.4627918,8.660869468,56.35009618,high,0,low,,,
high,medium,56488.67241,medium,321.5859356,496.1614524,18.3676209,76.41651045,high,0,high,,,
low,medium,15428.45092,medium,301.9655414,354.1701813,14.02383447,89.65078816,medium,0,low,,,
high,medium,24170.27489,high,300.1846217,497.1691281,17.97129472,83.34530447,medium,0,medium,,,
medium,medium,35775.7934,high,333.7757766,433.6795425,11.23891367,54.86588904,medium,0,medium,,,
medium,low,22550.49226,medium,352.2299607,373.8436199,13.41781308,80.7310969,high,0,medium,,,
medium,low,28315.43778,medium,319.8379854,312.0025326,18.96441809,71.39897598,medium,0,medium,,,
medium,low,29778.35788,high,375.4573453,420.3573924,14.83156005,61.0504197,medium,0,medium,,,
medium,medium,16978.92683,high,345.0439831,494.4169099,15.41647494,32.74561137,high,0,low,,,
medium,low,22455.69501,medium,356.3179748,353.0636591,14.89621036,66.39629295,medium,0,medium,,,
high,medium,9407.664039,medium,291.6876535,555.580978,12.34483405,67.06182356,medium,0,low,,,
medium,medium,15940.57327,medium,333.7757766,477.6688358,12.25839557,43.84169191,high,0,low,,,
medium,low,24712.99343,medium,324.5704591,336.9568673,15.23382587,49.99703389,medium,0,medium,,,
medium,medium,11246.42665,high,333.7757766,385.3916191,13.07474968,85.35121382,high,0,low,,,
medium,medium,12683.48329,medium,343.5454193,432.0431198,14.94772039,55.96161318,high,0,low,,,
medium,low,28702.95238,medium,340.8718191,331.5867258,12.90979781,61.3446637,high,0,medium,,,
medium,low,9076.646483,medium,333.7757766,406.0147939,16.69026572,68.96901782,medium,0,low,,,
medium,medium,19496.84859,high,316.0725606,452.9744803,13.62553323,66.39629295,medium,0,medium,,,
medium,medium,16006.97259,high,333.7757766,392.4966653,13.17342626,79.78043756,high,0,low,,,
low,medium,24042.18816,high,338.0524372,533.968647,11.87758168,69.03652276,high,0,medium,,,
high,low,28979.7676,medium,324.4333077,302.200496,11.07051143,71.43816536,medium,0,medium,,,
low,medium,26136.31357,high,337.137553,375.0363685,15.5031442,61.59103601,medium,0,medium,,,
medium,low,12477.77182,high,346.7680519,439.2296156,14.6597409,89.02719617,high,0,low,,,
medium,low,26693.76161,medium,324.3418933,383.245825,7.85208554,86.44056052,low,0,medium,,,
medium,medium,8835.555876,medium,328.2095662,452.445746,14.81063041,88.02036523,medium,0,low,,,
high,low,24578.42122,medium,333.0844548,475.2964708,18.24809789,49.6048424,medium,0,medium,,,
high,low,27651.6091,medium,318.3546116,355.470925,19.03221887,58.80919944,high,0,medium,,,
high,medium,33092.66935,high,322.7990702,369.0166668,18.91918835,54.75521406,medium,0,medium,,,
low,medium,23308.29688,high,333.7757766,313.513502,11.07028905,62.9144208,medium,0,medium,,,
medium,low,40546.95633,medium,350.1172538,471.5185364,15.34331564,44.54462707,medium,0,high,,,
medium,medium,16255.90137,high,311.553679,369.2838639,11.75993045,91.2392992,medium,0,low,,,
medium,medium,32528.11561,high,333.7757766,344.0720282,13.23230789,98.68662042,medium,0,medium,,,
medium,medium,14778.03288,medium,349.2554448,420.8283622,18.86381748,52.90885102,medium,0,low,,,
low,medium,22184.52703,high,340.3101758,310.9278353,18.76832821,63.66415534,medium,0,medium,,,
medium,low,4168.196994,medium,302.4175288,509.2848688,16.19894784,64.1019514,medium,0,low,,,
medium,low,11592.44562,high,348.9519243,419.813956,14.61650918,80.56825165,medium,0,low,,,
medium,low,35558.73165,medium,370.8930851,488.7745948,17.26518634,80.23479708,high,0,medium,,,
medium,low,24246.50356,medium,333.7757766,432.1943573,16.27182497,64.57685131,high,0,medium,,,
medium,medium,17617.87631,high,333.7757766,538.6218031,13.74474872,66.39629295,high,0,low,,,
high,medium,10835.20116,high,313.6711274,527.380871,18.66390108,58.05286607,high,0,low,,,
medium,low,25058.16022,medium,333.7757766,383.122057,9.684376378,41.33777496,high,0,medium,,,
high,medium,15007.42153,high,333.7757766,543.3929883,15.47040047,81.50868192,medium,0,low,,,
medium,low,20122.19256,medium,332.8815819,390.8049553,16.00699084,87.10192478,medium,0,medium,,,
medium,medium,16654.50937,high,333.7757766,422.0677005,16.56311638,73.2606398,high,0,low,,,
medium,medium,14348.57292,high,368.561073,479.7861954,15.80508483,56.98201954,medium,0,low,,,
medium,medium,35701.15532,high,300.6884166,479.0560337,13.52192326,46.59887075,high,0,medium,,,
medium,low,40148.12372,medium,343.9252223,257.7041794,17.75844368,35.29618142,high,0,high,,,
medium,medium,16982.13197,high,333.7757766,572.7434072,15.11084889,90.25245504,high,0,low,,,
high,medium,33245.63059,medium,296.848512,399.7737042,10.62226549,74.55428506,medium,0,medium,,,
low,low,16980.25848,medium,316.5527914,406.382378,19.69984804,62.32330348,high,0,low,,,
medium,medium,18058.32029,high,315.1899838,368.7708937,11.63539928,49.80432225,high,0,low,,,
medium,medium,16473.06709,high,269.4901733,482.6733273,22.09199022,79.1692811,high,0,low,,,
medium,low,26999.38208,medium,343.5933324,367.6899918,19.91295017,59.30305302,high,0,medium,,,
medium,medium,12988.79123,medium,286.7651014,553.4940322,19.41801315,84.84773972,high,0,low,,,
high,low,27881.50441,medium,348.554792,560.9659102,13.97834793,71.73384511,medium,0,medium,,,
medium,low,22540.77517,high,333.7757766,286.7944316,10.41588906,71.90514736,medium,0,medium,,,
low,low,10836.96978,medium,326.7941938,357.4361934,11.71382102,63.86306846,high,0,low,,,
high,low,23264.10997,high,366.0517519,338.44145,15.21529266,63.39146815,high,0,medium,,,
medium,low,15391.55915,medium,328.1769777,617.8835131,13.56125295,39.21591748,high,0,low,,,
medium,medium,13821.55616,high,312.9867532,371.9106474,11.9756805,65.79702324,medium,0,low,,,
medium,low,36490.14303,medium,305.2641421,510.6093851,12.58847481,58.86155798,high,0,medium,,,
medium,medium,17625.46641,high,320.4493278,468.0517147,14.52349976,71.45044718,high,0,low,,,
high,medium,30379.35944,high,348.1773307,501.6739826,22.15974723,75.36497409,medium,0,medium,,,
high,medium,21391.16254,medium,295.2237067,510.8950007,16.20237144,79.85932286,high,0,medium,,,
medium,medium,14553.13231,high,321.1683132,444.276635,14.74434737,62.44323905,medium,0,low,,,
medium,low,12883.16353,high,355.4615889,336.0618031,16.89517971,65.44736154,medium,0,low,,,
medium,low,12558.89797,medium,333.7757766,422.2238018,14.07087898,73.92031968,high,0,low,,,
medium,medium,17981.25478,high,333.7757766,446.7429748,13.57347103,80.26837179,medium,0,low,,,
medium,medium,33843.61945,high,333.7757766,442.3681431,18.72530225,43.89808751,medium,0,medium,,,
high,medium,20149.17967,high,319.3540394,376.2319179,8.03385864,48.52903793,high,0,medium,,,
medium,medium,20279.70104,high,322.2351015,440.8594348,13.57122272,62.17947698,high,0,medium,,,
low,low,14619.62726,medium,333.7757766,425.2500465,12.53400873,86.68363454,medium,0,low,,,
medium,low,19932.58523,medium,357.3287588,530.5264113,18.11704226,79.09444035,medium,0,medium,,,
medium,medium,16862.54348,high,333.7757766,446.4223567,14.13495393,51.70521489,medium,0,low,,,
medium,low,6967.735565,medium,327.3799385,549.2767283,17.01511804,51.50550828,medium,0,low,,,
medium,low,15092.01764,high,354.0576485,367.7586892,14.66895005,57.40146512,high,0,low,,,
high,medium,30210.25037,medium,300.9223297,328.9044942,11.78961929,78.56818212,medium,0,medium,,,
medium,low,21079.60621,high,333.7757766,493.8884638,15.11602281,57.71299204,high,0,medium,,,
high,low,12829.09278,medium,372.2640994,393.5557957,13.74866795,75.02454461,high,0,low,,,
medium,low,16262.93925,high,316.8202484,368.4028571,9.984033412,65.2515508,medium,0,low,,,
medium,medium,11086.25986,high,349.084949,331.971661,17.5391297,84.03285792,high,0,low,,,
high,medium,26848.62984,high,301.2544217,365.4312125,12.97186896,70.48525056,high,0,medium,,,
medium,low,18134.83502,medium,379.7883765,475.3422715,16.90318031,51.10661421,high,0,low,,,
high,low,38356.2265,medium,306.4953695,331.3789519,18.52543363,68.54744754,medium,0,high,,,
medium,low,23050.33126,high,351.3581338,435.6664692,11.98363521,107.9008419,medium,0,medium,,,
high,low,19283.40205,low,371.1763132,480.3202177,16.98075499,61.1580474,medium,0,medium,,,
high,medium,20481.64207,high,318.059624,431.6256772,10.07559844,63.9842249,high,0,medium,,,
medium,medium,26115.61633,medium,283.7446116,384.0115576,12.42753833,23.13661102,medium,0,medium,,,
medium,medium,17538.54117,high,352.0843328,442.1670062,14.74078711,66.39629295,high,0,low,,,
medium,high,29477.7644,high,293.1111226,324.9978244,16.84844375,72.68768581,medium,0,medium,,,
medium,medium,29432.20825,high,315.0275045,399.1190254,13.97408473,83.1579971,medium,0,medium,,,
medium,medium,10215.81242,high,295.3505243,357.4172848,9.213267539,59.28026924,medium,0,low,,,
medium,low,34370.19711,medium,303.9376701,397.6849857,19.39402667,54.51072514,medium,0,medium,,,
medium,medium,13655.68065,high,316.7538889,570.4242586,15.95833351,70.61583215,high,0,low,,,
high,medium,8730.312436,high,308.5948104,382.0142489,12.66601633,78.76705222,high,0,low,,,
high,medium,18503.76653,high,332.8903825,500.6848732,15.15740752,71.02274371,high,0,low,,,
high,low,32210.8163,medium,369.3698813,407.3808249,15.89207853,72.16401932,high,0,medium,,,
high,medium,28105.96489,high,367.2242972,597.8700732,11.80284674,72.38476153,medium,0,medium,,,
high,medium,11861.55085,high,293.0624593,558.7478629,15.35758277,44.55526428,high,0,low,,,
high,medium,12770.83183,high,357.9443268,468.5383258,15.69273832,107.2823286,high,0,low,,,
medium,low,23173.31953,medium,364.975499,567.5261592,7.791637811,58.17482529,high,0,medium,,,
medium,medium,27109.89561,high,317.2802103,558.9538726,23.95245044,68.24220581,medium,0,medium,,,
high,low,36578.22375,medium,331.9541994,363.2357556,12.53583833,56.31059225,high,0,medium,,,
medium,medium,22139.87885,high,351.5588107,514.9640601,8.637461294,55.60351213,medium,0,medium,,,
medium,low,11123.88616,high,324.336203,301.7534765,13.37816481,89.05195717,medium,0,low,,,
medium,low,30823.73049,high,345.1798873,329.0166464,8.547283221,60.14470242,medium,0,medium,,,
medium,medium,15765.78672,high,299.8465235,412.3085879,17.19268526,41.03578909,high,0,low,,,
medium,low,32869.47441,medium,294.9660883,404.1201524,14.71228463,106.3717198,medium,0,medium,,,
high,medium,18535.04645,high,329.1196851,430.4068943,7.151750616,88.41329592,medium,0,low,,,
medium,low,10315.35397,medium,359.8136999,355.9980259,11.51512302,39.55047603,medium,0,low,,,
medium,low,30235.1708,medium,333.7757766,380.1147511,17.59550987,75.51905904,medium,0,medium,,,
medium,medium,17328.16146,high,303.8506628,360.4684842,15.23427716,48.19557179,high,0,low,,,
high,low,19345.79133,medium,360.2862819,490.5125389,9.027167172,67.47622913,medium,0,medium,,,
medium,medium,17915.08597,high,382.1529774,369.4680721,18.96725863,59.65152321,high,0,low,,,
low,low,28767.75742,high,371.1477704,485.6311478,16.98060997,69.62249007,medium,0,medium,,,
medium,low,24967.323,high,344.6185348,412.9792013,9.767080689,43.14199975,high,0,medium,,,
medium,low,30268.42127,high,331.6496586,397.2628257,18.26121295,45.98162418,high,1,medium,,,
medium,medium,34727.40856,high,385.0434376,288.0685777,14.13669901,68.86186085,medium,1,medium,,,
medium,low,27622.74627,medium,244.2851451,559.6293401,21.34084926,51.27471187,medium,1,medium,,,
medium,low,21961.52692,medium,271.8920447,437.3708632,16.41065407,64.50592258,high,1,medium,,,
medium,medium,28263.80372,high,421.3431865,354.3925259,12.34038423,83.23866139,medium,1,medium,,,
medium,medium,33266.57158,high,397.9242403,315.750909,16.71655697,17.00068293,medium,1,medium,,,
medium,medium,18328.6959,medium,251.062384,334.9053758,13.21432417,79.86300941,medium,1,low,,,
high,low,20575.57316,medium,268.2118958,392.9012057,12.4666097,66.39629295,medium,1,medium,,,
high,medium,11746.60752,high,333.7757766,455.9274999,14.2479472,85.93042839,medium,1,low,,,
medium,medium,20911.90467,medium,304.5279374,544.3393171,12.014243,72.60807608,high,1,medium,,,
medium,medium,20185.58716,high,398.9208686,321.0690741,12.01067596,58.10070667,medium,1,medium,,,
high,low,18677.27922,high,352.8170527,413.3215995,12.35738526,108.849568,medium,1,low,,,
medium,medium,29298.35949,high,409.9884608,448.8647411,10.83824882,65.54821586,medium,1,medium,,,
medium,low,33681.33014,high,322.0729563,347.8292033,10.64178919,63.72293291,medium,1,medium,,,
