Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
1803,57,2,19,2,96,39,1,22,4,2.6,1,6,1,1,31,6,2
1804,60,2,21,3,97,29,3,8,3,3.5,1,3,1,1,33,6,4
1805,30,2,24,2,42,18,1,16,4,4.4,1,4,1,1,39,3,7
1806,41,2,25,2,62,3,1,7,2,4.9,1,6,1,1,46,4,7
1807,58,2,8,1,67,39,2,9,1,3.9,1,5,1,1,24,6,1
1808,34,2,21,3,46,45,1,7,3,3.5,1,5,1,1,37,6,4
1809,67,2,11,4,71,42,2,11,2,4.3,1,4,1,1,7,4,5
1810,58,2,1,1,99,2,3,3,1,3.4,1,3,1,1,6,4,4
1811,41,2,12,2,28,20,2,12,1,2.7,1,5,1,1,16,2,2
1812,42,2,2,1,77,49,1,3,3,3.6,1,5,1,1,33,1,1
1813,50,2,4,3,63,28,3,3,3,4.9,1,2,1,1,18,5,2
1814,40,2,19,2,62,13,2,14,2,3.5,1,3,1,1,24,5,7
1815,32,2,12,2,92,26,2,24,3,3.8,1,3,1,1,24,2,6
1816,51,2,18,3,72,31,1,24,4,4.5,1,1,1,1,48,3,3
1817,26,2,9,1,79,46,2,18,3,4.0,1,2,1,1,4,2,7
1818,32,2,25,2,27,8,2,24,3,4.7,1,3,1,1,20,2,7
1819,58,2,23,1,39,33,2,24,1,3.8,1,2,1,1,47,4,3
1820,51,2,22,2,86,28,3,16,2,4.5,1,4,1,1,50,2,6
1821,19,2,17,2,94,47,4,7,1,5.0,1,2,1,1,31,5,5
1822,57,2,19,2,53,19,2,21,2,2.8,1,2,1,1,29,5,6
1823,66,2,17,2,85,7,3,6,3,4.4,1,5,1,1,4,2,1
1824,62,2,22,2,50,18,1,17,1,4.7,1,3,1,1,40,1,2
1825,58,2,14,2,47,13,4,12,4,3.8,1,2,1,1,31,2,5
1826,23,2,4,3,75,41,2,17,4,4.9,1,4,1,1,41,3,7
1827,45,2,25,2,60,14,2,22,4,4.2,1,2,1,1,44,4,1
1828,20,2,25,2,36,45,3,17,2,4.9,1,1,1,1,31,1,7
1829,33,2,5,4,80,29,1,8,2,3.9,1,2,1,1,45,2,3
1830,30,2,9,1,96,37,2,24,2,4.9,1,1,1,1,50,3,6
1831,50,2,23,1,80,16,2,3,4,4.8,1,2,1,1,7,6,1
1832,62,2,3,2,71,19,2,6,3,3.3,1,3,1,1,5,1,3
1833,69,2,13,1,29,18,2,3,1,4.6,1,3,1,1,48,2,5
1834,34,2,13,1,53,18,2,25,2,4.5,1,1,1,1,19,5,4
1835,49,2,20,2,35,14,2,5,3,4.1,1,1,1,1,39,6,4
1836,65,2,16,1,75,17,2,11,1,3.2,1,1,1,1,45,3,6
1837,66,2,14,2,52,40,2,21,1,4.2,1,1,1,1,35,3,5
1838,41,2,9,1,77,26,2,1,4,4.8,1,3,1,1,8,6,5
1839,37,2,7,1,24,45,1,3,1,4.1,1,4,1,1,11,3,6
1840,32,2,17,2,78,24,4,18,4,3.7,1,6,1,1,32,2,1
1841,42,2,15,3,98,50,2,7,4,2.6,1,6,1,1,46,1,3
1842,31,2,22,2,57,45,1,3,4,3.0,1,5,1,1,7,5,3
1843,61,2,8,1,78,1,2,2,3,4.4,1,2,1,1,1,4,1
1844,36,2,11,4,76,17,2,5,1,4.7,1,4,1,1,32,3,5
1845,60,2,19,2,26,41,2,18,2,2.7,1,1,1,1,31,3,1
1846,51,2,15,3,78,8,2,15,4,2.8,1,1,1,1,39,1,6
1847,68,2,16,1,53,49,2,25,3,2.9,1,5,1,1,9,6,6
1848,46,2,15,3,100,3,4,6,3,4.4,1,3,1,1,49,3,7
1849,19,2,12,2,73,19,4,25,4,2.7,1,2,1,1,34,2,3
1850,30,2,20,2,40,31,2,13,4,4.5,1,6,1,1,35,1,5
1851,51,2,7,1,76,50,3,2,4,2.8,1,6,1,1,50,4,7
1852,28,2,20,2,80,8,3,11,1,3.1,1,3,1,1,4,1,4
1853,41,2,24,2,80,38,4,23,4,3.8,1,6,1,1,32,2,7
1854,29,2,3,2,67,34,4,14,2,2.9,1,2,1,1,11,5,4
1855,25,2,24,2,61,17,2,21,2,3.8,1,2,1,1,49,3,1
1856,60,2,17,2,76,39,4,21,2,4.7,1,5,1,1,9,2,1
1857,63,2,13,1,55,3,4,1,3,3.2,1,3,1,1,30,5,2
1858,51,2,25,2,85,6,1,13,3,4.0,1,4,1,1,33,2,5
1859,22,2,16,1,69,19,3,16,2,4.9,1,1,1,1,8,4,1
1860,54,2,2,1,26,30,1,1,3,3.7,1,6,1,1,29,4,4
1861,18,2,25,2,64,16,2,20,3,4.8,1,4,1,1,4,3,5
1862,29,2,21,3,60,41,3,16,1,3.6,1,5,1,1,19,4,5
1863,59,2,7,1,36,29,2,22,4,4.6,1,2,1,1,10,5,4
1864,25,2,15,3,21,7,1,15,2,4.3,1,1,1,1,39,4,5
1865,19,2,1,1,72,50,3,6,1,3.2,1,1,1,1,21,6,6
1866,56,2,14,2,62,25,3,20,3,3.8,1,6,1,1,12,1,5
1867,31,2,25,2,44,2,4,7,4,4.2,1,5,1,1,9,3,4
1868,45,2,20,2,52,8,2,4,1,3.4,1,1,1,1,20,6,6
1869,23,2,7,1,58,14,2,20,2,4.7,1,4,1,1,44,2,4
1870,18,2,3,2,77,48,3,1,2,3.9,1,1,1,1,16,4,3
1871,43,2,3,2,99,50,1,23,2,4.3,1,6,1,1,27,4,4
1872,56,2,12,2,96,13,4,23,1,2.7,1,5,1,1,14,2,3
1873,43,2,25,2,64,2,2,11,3,4.6,1,5,1,1,24,3,5
1874,64,2,24,2,44,49,4,19,1,2.9,1,2,1,1,49,1,7
1875,67,2,14,2,33,14,1,18,1,3.6,1,3,1,1,14,2,7
1876,63,2,4,3,71,42,2,4,4,3.9,1,4,1,1,6,3,6
1877,54,2,20,2,36,13,2,8,1,2.6,1,5,1,1,20,6,6
1878,69,2,7,1,62,38,1,17,1,3.6,1,2,1,1,3,3,1
1879,34,2,22,2,29,36,1,12,3,3.4,1,6,1,1,5,3,5
1880,56,2,25,2,33,42,1,5,2,3.5,1,2,1,1,46,2,2
1881,34,2,3,2,33,30,1,25,1,3.1,1,1,1,1,8,4,5
1882,58,2,3,2,41,30,2,19,4,4.3,1,5,1,1,13,2,2
1883,44,2,16,1,54,42,1,3,4,5.0,1,6,1,1,25,1,6
1884,25,2,1,1,58,10,2,6,2,4.9,1,6,1,1,39,4,4
1885,27,2,19,2,30,3,3,17,3,4.3,1,4,1,1,15,1,2
1886,26,2,13,1,53,28,3,13,4,4.4,1,5,1,1,35,2,5
1887,18,2,7,1,91,4,1,1,2,4.4,1,4,1,1,46,2,2
1888,64,2,10,2,44,34,4,7,1,3.5,1,2,1,1,3,5,5
1889,62,2,10,2,89,41,4,22,4,3.4,1,3,1,1,48,3,7
1890,59,2,20,2,57,33,1,16,2,2.5,1,4,1,1,27,1,7
1891,36,2,23,1,57,11,2,11,2,3.4,1,6,1,1,5,3,7
1892,69,2,13,1,74,29,2,8,3,2.6,1,4,1,1,48,4,6
1893,39,2,11,4,30,5,2,3,1,4.6,1,1,1,1,12,6,7
1894,28,2,6,2,20,8,1,19,3,3.7,1,2,1,1,10,5,4
1895,42,2,10,2,90,3,2,18,1,2.5,1,3,1,1,48,4,2
1896,31,2,12,2,61,47,1,10,1,4.5,1,2,1,1,3,4,5
1897,57,2,15,3,51,28,2,7,1,2.9,1,5,1,1,19,6,5
1898,53,2,23,1,97,2,1,21,4,2.9,1,3,1,1,11,4,4
1899,59,2,14,2,97,43,1,12,1,3.5,1,4,1,1,25,6,5
1900,32,2,19,2,40,32,1,13,4,4.2,1,6,1,1,42,5,7
1901,65,2,13,1,85,15,3,3,3,3.3,1,3,1,1,34,2,6
1902,56,2,22,2,76,3,3,1,4,3.9,1,6,1,1,50,2,6
1903,31,2,15,3,22,31,3,14,2,5.0,1,6,1,1,21,6,5
1904,59,2,14,2,63,33,2,7,3,3.3,1,5,1,1,37,1,7
1905,22,2,25,2,71,28,3,20,2,4.2,1,3,1,1,46,2,5
1906,47,2,4,3,35,12,2,21,3,4.9,1,1,1,1,14,1,4
1907,23,2,1,1,30,45,2,9,2,4.6,1,1,1,1,24,5,4
1908,69,2,20,2,74,31,1,15,1,4.8,1,6,1,1,36,3,3
1909,18,2,16,1,71,10,4,5,4,2.7,1,4,1,1,19,4,2
1910,50,2,24,2,84,17,3,2,2,4.3,1,6,1,1,12,3,5
1911,29,2,15,3,38,32,3,25,1,3.8,1,2,1,1,13,4,6
1912,65,2,13,1,81,3,2,8,2,4.9,1,2,1,1,32,4,2
1913,29,2,24,2,56,6,3,5,4,3.4,1,1,1,1,5,3,2
1914,49,2,20,2,48,17,2,16,4,3.6,1,2,1,1,29,2,1
1915,28,2,19,2,97,2,1,9,1,3.4,1,5,1,1,40,3,4
1916,51,2,1,1,74,1,2,12,1,4.7,1,1,1,1,44,2,7
1917,26,2,10,2,50,7,3,1,4,3.0,1,4,1,1,3,4,2
1918,38,2,20,2,71,11,1,2,4,3.4,1,3,1,1,35,5,2
1919,35,2,20,2,33,12,3,18,3,4.6,1,5,1,1,33,4,5
1920,34,2,1,1,56,46,2,14,3,3.1,1,2,1,1,20,5,2
1921,51,2,3,2,84,7,2,18,2,2.8,1,5,1,1,40,2,3
1922,47,2,17,2,36,22,2,9,1,3.5,1,6,1,1,13,6,1
1923,18,2,7,1,63,17,3,16,3,4.6,1,5,1,1,9,5,5
1924,64,2,15,3,36,27,4,3,3,4.3,1,5,1,1,7,2,1
1925,30,2,11,4,63,22,2,8,1,4.8,1,3,1,1,42,5,6
1926,59,2,21,3,32,44,1,2,4,2.9,1,2,1,1,44,3,4
1927,66,2,1,1,93,31,2,20,2,3.0,1,2,1,1,6,5,1
1928,40,2,14,2,29,9,2,17,3,2.9,1,5,1,1,8,2,3
1929,25,2,23,1,92,24,3,11,3,3.7,1,5,1,1,10,5,7
1930,59,2,12,2,33,11,1,4,1,4.7,1,5,1,1,46,6,6
1931,66,2,14,2,52,33,1,22,2,3.5,1,6,1,1,26,2,7
1932,54,2,13,1,42,13,3,14,2,2.7,1,6,1,1,6,4,3
1933,42,2,10,2,36,20,2,24,2,5.0,1,3,1,1,47,3,3
1934,48,2,15,3,67,26,1,23,3,4.1,1,4,1,1,28,6,1
1935,34,2,11,4,43,22,1,7,4,2.7,1,3,1,1,23,1,1
1936,19,2,3,2,68,33,4,23,2,4.8,1,3,1,1,45,2,4
1937,70,2,13,1,60,23,3,21,3,4.3,1,1,1,1,44,5,3
1938,43,2,22,2,53,8,2,14,3,4.5,1,1,1,1,11,1,5
1939,46,2,12,2,23,17,1,3,2,3.8,1,5,1,1,39,4,2
1940,66,2,7,1,57,35,1,12,4,3.7,1,6,1,1,20,5,3
1941,50,2,9,1,89,2,1,8,1,3.9,1,1,1,1,48,5,4
1942,55,2,18,3,99,45,4,16,4,3.3,1,5,1,1,46,3,6
1943,63,2,14,2,28,1,2,6,1,3.4,1,2,1,1,22,5,5
1944,32,2,22,2,53,49,1,23,3,3.8,1,4,1,1,45,2,1
1945,30,2,10,2,45,4,2,7,4,2.7,1,3,1,1,49,2,3
1946,35,2,10,2,38,10,2,7,4,2.9,1,1,1,1,9,3,3
1947,59,2,14,2,49,18,2,24,3,4.5,1,5,1,1,41,3,6
1948,59,2,17,2,32,32,2,8,3,2.6,1,6,1,1,2,5,5
1949,54,2,25,2,37,7,1,4,4,3.1,1,4,1,1,39,5,2
1950,63,2,6,2,80,27,1,8,4,4.7,1,6,1,1,12,5,6
1951,43,2,1,1,78,4,1,3,3,4.6,1,3,1,1,26,5,3
1952,33,2,7,1,53,7,1,7,3,2.7,1,4,1,1,32,1,2
1953,57,2,18,3,82,20,1,25,3,4.6,1,1,1,1,50,2,2
1954,25,2,20,2,33,6,4,9,2,4.8,1,5,1,1,3,5,4
1955,26,2,7,1,77,6,2,17,4,4.2,1,3,1,1,3,6,6
1956,50,2,10,2,56,19,2,17,4,4.9,1,2,1,1,37,2,5
1957,70,2,22,2,37,36,2,17,4,4.9,1,2,1,1,20,3,4
1958,68,2,7,1,54,40,2,6,2,4.5,1,6,1,1,26,2,2
1959,39,2,19,2,67,28,2,8,4,2.7,1,6,1,1,47,2,6
1960,46,2,18,3,90,6,2,24,1,3.1,1,6,1,1,7,3,3
1961,57,2,12,2,72,21,1,19,3,3.3,1,1,1,1,40,3,1
1962,47,2,4,3,59,28,1,2,3,2.6,1,3,1,1,45,4,6
1963,40,2,9,1,45,15,2,20,1,4.4,1,5,1,1,20,5,4
1964,52,2,19,2,30,22,1,17,2,3.9,1,5,1,1,11,3,7
1965,40,2,14,2,51,48,3,6,3,4.6,1,2,1,1,50,4,5
1966,67,2,24,2,90,14,2,24,1,4.9,1,2,1,1,25,4,6
1967,67,2,11,4,95,14,4,18,4,3.7,1,2,1,1,5,3,4
1968,37,2,6,2,81,10,1,25,1,3.7,1,5,1,1,4,6,1
1969,67,2,17,2,70,23,3,3,2,4.2,1,5,1,1,25,3,7
1970,64,2,6,2,32,18,3,6,4,3.5,1,4,1,1,11,1,4
1971,28,2,2,1,94,20,2,10,2,2.9,1,4,1,1,4,3,2
1972,54,2,9,1,29,38,4,10,2,3.4,1,4,1,1,1,6,5
1973,54,2,1,1,31,18,2,20,3,3.3,1,2,1,1,48,5,3
1974,24,2,20,2,20,20,4,19,1,4.5,1,5,1,1,9,6,3
1975,27,2,7,1,44,42,2,16,4,4.6,1,1,1,1,2,5,4
1976,53,2,11,4,77,13,1,22,1,2.9,1,2,1,1,4,2,6
1977,32,2,8,1,51,50,2,17,2,3.2,1,4,1,1,43,5,4
1978,24,2,15,3,49,9,2,21,3,2.6,1,3,1,1,32,1,1
1979,45,2,23,1,78,21,1,12,2,3.8,1,6,1,1,1,2,6
1980,49,2,12,2,98,42,1,3,2,2.8,1,6,1,1,38,4,4
1981,51,2,15,3,94,15,2,9,4,4.4,1,6,1,1,25,5,4
1982,69,2,18,3,91,22,1,23,3,4.7,1,2,1,1,42,5,6
1983,41,2,23,1,77,16,2,22,3,2.7,1,1,1,1,32,5,5
1984,59,2,16,1,97,10,2,17,3,2.6,1,4,1,1,21,4,6
1985,26,2,20,2,58,48,2,2,3,3.4,1,1,1,1,26,5,4
1986,23,2,7,1,97,42,2,7,2,3.9,1,1,1,1,6,3,4
1987,62,2,5,4,48,4,1,9,3,3.4,1,1,1,1,14,6,6
1988,69,2,2,1,23,45,4,24,3,3.4,1,2,1,1,4,2,6
1989,46,2,14,2,79,46,2,7,4,3.9,1,3,1,1,26,1,7
1990,35,2,13,1,42,20,3,5,2,4.0,1,2,1,1,39,5,2
1991,32,2,1,1,95,7,1,24,2,3.4,1,1,1,1,15,5,1
1992,46,2,21,3,29,25,2,4,3,3.7,1,4,1,1,1,6,3
1993,33,2,10,2,98,30,1,7,4,4.9,1,1,1,1,28,6,5
1994,32,2,3,2,96,4,3,18,2,5.0,1,2,1,1,17,2,7
1995,33,2,23,1,66,28,2,4,1,2.9,1,4,1,1,24,3,7
1996,67,2,4,3,80,25,3,21,2,3.0,1,5,1,1,29,4,6
1997,67,2,21,3,27,41,1,10,3,3.3,1,4,1,1,18,2,3
1998,42,2,1,1,25,7,2,18,1,4.7,1,2,1,1,10,4,2
1999,20,2,14,2,45,45,2,15,1,3.4,1,1,1,1,19,2,6
2000,39,2,22,2,89,42,1,10,4,4.6,1,1,1,1,26,4,5
2001,26,2,2,1,27,5,2,11,4,3.6,1,1,1,1,25,2,2
2002,51,2,23,1,90,50,3,18,4,2.6,1,3,1,1,2,4,4
2003,31,2,17,2,65,32,2,19,3,2.7,1,2,1,1,19,5,3
2004,68,2,21,3,72,19,3,3,2,3.1,1,2,1,1,32,2,6
2005,44,2,18,3,70,10,1,3,1,3.2,1,1,1,1,13,2,2
2006,18,2,15,3,82,42,2,6,4,3.4,1,6,1,1,30,5,4
2007,58,2,16,1,97,31,3,17,1,4.4,1,2,1,1,2,3,1
2008,26,2,17,2,25,46,2,20,3,3.2,1,1,1,1,8,5,6
2009,57,2,20,2,48,9,2,8,2,2.5,1,3,1,1,27,5,3
2010,37,2,4,3,99,1,2,10,3,3.8,1,4,1,1,26,6,2
2011,24,2,24,2,21,43,2,13,3,4.4,1,1,1,1,3,4,2
2012,57,2,15,3,94,48,2,1,2,3.7,1,2,1,1,4,1,5
2013,48,2,12,2,53,28,1,9,1,3.2,1,6,1,1,5,2,4
2014,39,2,1,1,70,46,2,16,4,4.9,1,5,1,1,25,4,6
2015,51,2,20,2,26,49,1,2,3,3.9,1,5,1,1,47,5,2
2016,57,2,2,1,82,46,3,17,3,4.5,1,4,1,1,8,3,4
2017,53,2,18,3,47,19,3,23,4,3.4,1,5,1,1,20,4,4
2018,70,2,22,2,32,21,3,9,4,4.1,1,4,1,1,42,1,3
2019,60,2,1,1,97,4,3,7,1,4.5,1,6,1,1,20,1,7
2020,31,2,17,2,68,12,3,19,4,4.7,1,6,1,1,23,2,4
2021,41,2,24,2,23,38,2,1,4,4.8,1,4,1,1,26,2,6
2022,62,2,8,1,33,19,2,9,4,4.4,1,5,1,1,48,6,6
2023,59,2,13,1,38,1,3,2,4,4.0,1,6,1,1,16,2,2
2024,46,2,22,2,68,12,3,21,4,4.1,1,6,1,1,28,2,2
2025,62,2,22,2,23,4,1,20,1,3.7,1,2,1,1,39,5,7
2026,42,2,17,2,29,8,2,22,3,3.0,1,2,1,1,43,4,4
2027,37,2,16,1,35,19,2,15,4,3.6,1,2,1,1,45,1,3
2028,50,2,18,3,73,27,3,7,1,4.8,1,5,1,1,50,3,3
2029,29,2,18,3,84,35,4,18,1,3.7,1,1,1,1,10,6,2
2030,25,2,16,1,23,26,2,17,2,4.6,1,4,1,1,40,5,6
2031,66,2,23,1,67,31,3,9,3,2.8,1,5,1,1,38,3,5
2032,21,2,22,2,51,33,1,5,2,4.0,1,5,1,1,2,3,5
2033,46,2,3,2,36,40,2,13,4,4.2,1,4,1,1,13,2,1
2034,57,2,12,2,55,13,1,14,3,3.6,1,2,1,1,33,6,1
2035,61,2,19,2,30,1,2,16,2,2.9,1,6,1,1,27,5,5
2036,53,2,25,2,70,36,3,25,3,4.1,1,2,1,1,43,1,7
2037,37,2,3,2,63,23,3,11,4,3.1,1,4,1,1,46,2,7
2038,39,2,2,1,87,13,3,9,3,4.3,1,2,1,1,7,6,2
2039,53,2,3,2,70,4,1,15,2,4.4,1,4,1,1,35,3,4
2040,35,2,25,2,51,23,2,14,2,3.1,1,4,1,1,31,4,2
2041,69,2,13,1,25,40,4,8,2,2.9,1,3,1,1,42,6,6
2042,66,2,11,4,32,32,3,11,4,3.2,1,4,1,1,14,5,2
2043,19,2,18,3,52,1,2,19,2,4.0,1,1,1,1,35,6,5
2044,47,2,7,1,33,32,2,5,3,2.7,1,5,1,1,49,5,7
2045,49,2,12,2,68,25,1,15,2,3.0,1,3,1,1,17,5,4
2046,31,2,13,1,20,10,2,19,1,4.4,1,2,1,1,26,5,6
2047,39,2,14,2,32,36,2,13,4,2.8,1,3,1,1,30,2,3
2048,58,2,13,1,82,7,2,20,3,3.1,1,6,1,1,32,2,1
2049,45,2,21,3,64,22,4,17,4,3.9,1,2,1,1,35,1,6
2050,68,2,4,3,24,39,1,3,1,2.7,1,5,1,1,15,6,1
2051,35,2,9,1,96,24,2,21,3,3.4,1,6,1,1,10,4,1
2052,65,2,25,2,94,21,1,2,2,3.8,1,3,1,1,14,3,5
2053,45,2,1,1,48,29,2,8,4,3.7,1,1,1,1,30,1,1
2054,19,2,23,1,60,50,3,18,2,4.5,1,1,1,1,16,3,4
2055,65,2,24,2,56,30,4,7,2,2.9,1,2,1,1,14,5,1
2056,28,2,8,1,33,43,2,20,1,3.4,1,1,1,1,28,1,7
2057,55,2,1,1,46,23,1,3,2,4.4,1,1,1,1,29,5,5
2058,66,2,22,2,37,41,1,25,2,4.2,1,5,1,1,5,5,3
2059,29,2,17,2,98,47,2,4,4,3.3,1,6,1,1,17,1,6
2060,56,2,19,2,50,5,4,1,2,3.7,1,2,1,1,50,5,7
2061,21,2,2,1,63,49,2,3,1,3.2,1,4,1,1,23,1,6
2062,32,2,24,2,70,22,3,12,3,2.6,1,6,1,1,22,4,1
2063,54,2,5,4,63,40,1,20,1,2.8,1,5,1,1,15,2,6
2064,61,2,19,2,86,14,2,6,1,2.9,1,5,1,1,32,2,5
2065,31,2,18,3,99,4,2,9,3,4.0,1,1,1,1,5,1,5
2066,27,2,21,3,40,37,2,3,2,2.9,1,3,1,1,6,1,2
2067,64,2,21,3,92,13,2,14,1,4.7,1,6,1,1,44,4,4
2068,60,2,14,2,21,20,4,1,1,3.1,1,1,1,1,23,2,4
2069,70,2,13,1,81,45,4,2,3,3.9,1,6,1,1,44,6,5
2070,36,2,25,2,82,43,2,10,1,3.4,1,3,1,1,3,4,6
2071,56,2,13,1,88,27,4,19,2,3.1,1,2,1,1,14,2,5
2072,69,2,11,4,100,40,3,25,1,4.8,1,6,1,1,37,5,6
2073,39,2,1,1,66,21,2,1,4,3.9,1,4,1,1,22,1,7
2074,38,2,2,1,25,43,3,9,4,3.5,1,4,1,1,2,5,3
2075,36,2,16,1,53,9,2,24,3,3.1,1,3,1,1,44,4,4
2076,46,2,24,2,28,40,3,22,1,4.7,1,2,1,1,49,4,5
2077,59,2,7,1,23,9,3,10,1,4.6,1,3,1,1,22,4,2
2078,64,2,16,1,34,27,1,15,1,3.3,1,3,1,1,26,1,1
2079,49,2,6,2,42,11,2,3,2,3.2,1,4,1,1,40,4,7
2080,32,2,12,2,24,26,1,23,3,3.1,1,4,1,1,16,5,6
2081,29,2,23,1,47,41,3,8,1,3.5,1,3,1,1,17,4,2
2082,24,2,5,4,78,1,3,6,2,4.3,1,5,1,1,48,1,2
2083,41,2,12,2,89,4,2,25,3,2.9,1,3,1,1,28,6,3
2084,41,2,16,1,59,24,1,15,1,2.7,1,6,1,1,26,3,4
2085,32,2,3,2,94,45,3,4,3,4.0,1,5,1,1,43,1,6
2086,69,2,12,2,49,32,2,21,1,4.6,1,3,1,1,38,4,7
2087,65,2,6,2,89,34,1,1,3,4.7,1,1,1,1,36,2,3
2088,54,2,9,1,91,49,2,3,3,4.7,1,5,1,1,1,3,7
2089,39,2,15,3,89,5,1,15,2,4.0,1,5,1,1,49,4,1
2090,37,2,11,4,57,20,1,7,2,3.6,1,3,1,1,41,3,3
2091,51,2,22,2,71,21,3,21,4,3.4,1,3,1,1,21,4,5
2092,26,2,12,2,97,47,4,1,1,3.0,1,4,1,1,24,1,6
2093,42,2,15,3,45,23,2,20,1,2.6,1,4,1,1,27,1,7
2094,21,2,6,2,91,47,2,13,2,4.2,1,6,1,1,4,4,1
2095,53,2,22,2,25,40,2,10,2,3.4,1,5,1,1,19,6,1
2096,36,2,10,2,63,31,2,8,1,4.0,1,6,1,1,1,1,4
2097,21,2,6,2,52,33,1,3,3,4.7,1,3,1,1,27,4,1
2098,33,2,21,3,43,15,3,6,4,3.9,1,4,1,1,5,3,7
2099,49,2,25,2,28,18,2,24,3,3.3,1,1,1,1,20,6,6
2100,31,2,25,2,78,36,1,9,3,2.9,1,2,1,1,50,5,1
2101,68,2,24,2,31,22,2,20,2,4.4,1,3,1,1,36,2,4
2102,49,2,17,2,23,37,2,3,4,3.6,1,4,1,1,12,1,2
2103,23,2,9,1,25,12,2,4,2,4.5,1,6,1,1,23,2,5
2104,30,2,14,2,86,14,3,19,3,3.7,1,6,1,1,21,6,7
2105,53,2,18,3,88,31,2,7,2,2.8,1,3,1,1,47,6,7
2106,65,2,7,1,35,40,2,20,2,4.5,1,3,1,1,38,6,2
2107,60,2,13,1,34,45,2,8,1,4.4,1,5,1,1,40,3,3
2108,46,2,14,2,75,8,2,2,4,3.3,1,5,1,1,35,5,6
2109,54,2,10,2,46,34,4,1,4,4.2,1,2,1,1,4,3,6
2110,59,2,13,1,31,5,1,16,1,2.7,1,3,1,1,28,6,3
2111,52,2,22,2,93,26,1,6,2,3.9,1,6,1,1,36,4,3
2112,41,2,23,1,85,25,4,17,2,2.6,1,3,1,1,15,1,1
2113,43,2,2,1,68,42,2,11,1,4.5,1,1,1,1,7,2,4
2114,63,2,6,2,40,46,2,4,2,2.7,1,6,1,1,29,5,3
2115,37,2,17,2,51,45,2,12,4,2.9,1,5,1,1,12,4,1
2116,44,2,16,1,85,39,2,23,4,3.4,1,6,1,1,16,1,2
2117,67,2,11,4,23,16,2,21,3,2.9,1,2,1,1,50,4,2
2118,27,2,6,2,28,6,1,4,3,3.8,1,3,1,1,11,4,1
2119,60,2,22,2,44,10,2,14,1,4.2,1,1,1,1,28,4,6
2120,58,2,13,1,57,27,2,10,2,3.5,1,6,1,1,36,6,2
2121,53,2,16,1,98,25,3,19,1,3.1,1,4,1,1,38,5,6
2122,43,2,1,1,68,2,2,14,4,3.5,1,1,1,1,32,1,5
2123,32,2,11,4,36,46,1,21,1,4.0,1,2,1,1,42,4,7
2124,54,2,5,4,71,27,1,6,2,3.7,1,2,1,1,22,4,2
2125,47,2,20,2,60,39,2,21,1,4.2,1,4,1,1,22,6,6
2126,57,2,5,4,87,29,2,1,1,4.8,1,6,1,1,31,5,6
2127,63,2,18,3,38,1,4,12,4,4.1,1,2,1,1,28,3,5
2128,70,2,4,3,45,33,2,10,2,4.5,1,1,1,1,40,4,7
2129,62,2,5,4,47,31,1,6,1,2.7,1,1,1,1,21,5,7
2130,40,2,20,2,57,23,1,15,1,2.8,1,6,1,1,12,5,3
2131,25,2,1,1,68,3,1,23,3,3.7,1,3,1,1,33,3,1
2132,19,2,19,2,52,26,2,19,1,3.6,1,2,1,1,9,1,4
2133,25,2,20,2,87,45,2,12,1,4.7,1,1,1,1,15,4,7
2134,21,2,9,1,34,19,2,14,3,3.8,1,5,1,1,13,1,1
2135,55,2,15,3,41,46,4,13,4,2.9,1,5,1,1,35,3,4
2136,34,2,23,1,94,5,3,25,4,4.6,1,4,1,1,1,4,3
2137,47,2,23,1,93,32,2,19,3,2.8,1,5,1,1,25,1,4
2138,27,2,22,2,51,14,4,18,4,4.6,1,1,1,1,20,3,3
2139,67,2,24,2,42,24,2,21,1,2.8,1,4,1,1,36,6,6
2140,40,2,4,3,95,32,2,19,4,3.0,1,3,1,1,33,2,7
2141,53,2,8,1,90,31,2,4,1,3.7,1,5,1,1,36,2,4
2142,24,2,6,2,98,17,2,16,4,4.1,1,1,1,1,32,5,1
2143,47,2,9,1,39,34,2,13,4,4.3,1,4,1,1,21,6,6
2144,53,2,15,3,66,4,1,19,1,3.8,1,4,1,1,48,6,2
2145,47,2,18,3,23,20,1,15,4,3.7,1,3,1,1,25,5,6
2146,38,2,20,2,73,7,3,24,4,4.8,1,5,1,1,32,5,1
2147,48,2,23,1,23,44,4,24,3,4.6,1,5,1,1,45,5,3
2148,47,2,20,2,43,25,3,5,1,4.8,1,5,1,1,4,2,4
2149,19,2,25,2,45,27,4,22,4,4.6,1,1,1,1,19,5,2
2150,38,2,15,3,21,11,1,15,4,4.0,1,5,1,1,1,1,7
2151,57,2,17,2,40,13,2,15,2,2.6,1,1,1,1,12,2,7
2152,70,2,12,2,58,45,1,4,1,2.6,1,1,1,1,18,6,5
2153,38,2,19,2,48,30,1,12,3,4.5,1,4,1,1,43,1,2
2154,35,2,17,2,94,17,2,23,1,4.2,1,3,1,1,31,5,1
2155,46,2,16,1,74,50,2,23,2,3.4,1,6,1,1,33,2,3
2156,32,2,8,1,51,11,1,25,1,3.7,1,6,1,1,46,5,5
2157,38,2,20,2,83,25,2,13,4,3.6,1,4,1,1,41,4,2
2158,41,2,8,1,68,24,1,22,4,4.0,1,4,1,1,41,6,4
